categoria,item,quantidade,ano
DERIVADOS,Licorosos,0,1998
DERIVADOS,Licorosos,44740,1999
DERIVADOS,Licorosos,21000,2000
DERIVADOS,Licorosos,4000,2001
DERIVADOS,Licorosos,0,2002
DERIVADOS,Licorosos,34420,2003
DERIVADOS,Licorosos,0,2004
DERIVADOS,Licorosos,0,2005
DERIVADOS,Licorosos,0,2006
DERIVADOS,Licorosos,0,2007
DERIVADOS,Licorosos,0,2008
DERIVADOS,Licorosos,38000,2009
DERIVADOS,Licorosos,0,2010
DERIVADOS,Licorosos,0,2011
DERIVADOS,Licorosos,26775,2012
DERIVADOS,Licorosos,0,2013
DERIVADOS,Licorosos,0,2014
DERIVADOS,Licorosos,0,2015
DERIVADOS,Licorosos,0,2016
DERIVADOS,Licorosos,110820,2017
DERIVADOS,Licorosos,0,2018
DERIVADOS,Licorosos,0,2019
DERIVADOS,Licorosos,0,2020
DERIVADOS,Licorosos,0,2021
DERIVADOS,Licorosos,0,2022
DERIVADOS,Licorosos,0,2023
DERIVADOS,Licorosos,0,2024
DERIVADOS,Mistelas,1072100,1970
DERIVADOS,Mistelas,818400,1971
DERIVADOS,Mistelas,871200,1972
DERIVADOS,Mistelas,512900,1973
DERIVADOS,Mistelas,826300,1974
DERIVADOS,Mistelas,223000,1975
DERIVADOS,Mistelas,205500,1976
DERIVADOS,Mistelas,553200,1977
DERIVADOS,Mistelas,242150,1978
DERIVADOS,Mistelas,60300,1979
DERIVADOS,Mistelas,0,1980
DERIVADOS,Mistelas,0,1981
DERIVADOS,Mistelas,0,1982
DERIVADOS,Mistelas,0,1983
DERIVADOS,Mistelas,0,1984
DERIVADOS,Mistelas,0,1985
DERIVADOS,Mistelas,378400,1986
DERIVADOS,Mistelas,402600,1987
DERIVADOS,Mistelas,196000,1988
DERIVADOS,Mistelas,32000,1989
DERIVADOS,Mistelas,149000,1990
DERIVADOS,Mistelas,0,1991
DERIVADOS,Mistelas,0,1992
DERIVADOS,Mistelas,0,1993
DERIVADOS,Mistelas,0,1994
DERIVADOS,Mistelas,0,1995
DERIVADOS,Mistelas,0,1996
DERIVADOS,Mistelas,0,1997
DERIVADOS,Mistelas,0,1998
DERIVADOS,Mistelas,0,1999
DERIVADOS,Mistelas,33000,2000
DERIVADOS,Mistelas,15000,2001
DERIVADOS,Mistelas,0,2002
DERIVADOS,Mistelas,5500,2003
DERIVADOS,Mistelas,11500,2004
DERIVADOS,Mistelas,9960,2005
DERIVADOS,Mistelas,0,2006
DERIVADOS,Mistelas,1900,2007
DERIVADOS,Mistelas,2000,2008
DERIVADOS,Mistelas,3500,2009
DERIVADOS,Mistelas,0,2010
DERIVADOS,Mistelas,0,2011
DERIVADOS,Mistelas,200,2012
DERIVADOS,Mistelas,2500,2013
DERIVADOS,Mistelas,1000,2014
DERIVADOS,Mistelas,0,2015
DERIVADOS,Mistelas,0,2016
DERIVADOS,Mistelas,1500,2017
DERIVADOS,Mistelas,2000,2018
DERIVADOS,Mistelas,3000,2019
DERIVADOS,Mistelas,0,2020
DERIVADOS,Mistelas,2500,2021
DERIVADOS,Mistelas,0,2022
DERIVADOS,Mistelas,600,2023
DERIVADOS,Mistelas,0,2024
DERIVADOS,Mosto concentrado,0,1970
DERIVADOS,Mosto concentrado,0,1971
DERIVADOS,Mosto concentrado,0,1972
DERIVADOS,Mosto concentrado,0,1973
DERIVADOS,Mosto concentrado,0,1974
DERIVADOS,Mosto concentrado,0,1975
DERIVADOS,Mosto concentrado,0,1976
DERIVADOS,Mosto concentrado,0,1977
DERIVADOS,Mosto concentrado,0,1978
DERIVADOS,Mosto concentrado,0,1979
DERIVADOS,Mosto concentrado,0,1980
DERIVADOS,Mosto concentrado,0,1981
DERIVADOS,Mosto concentrado,0,1982
DERIVADOS,Mosto concentrado,0,1983
DERIVADOS,Mosto concentrado,0,1984
DERIVADOS,Mosto concentrado,354707,1985
DERIVADOS,Mosto concentrado,295800,1986
DERIVADOS,Mosto concentrado,400500,1987
DERIVADOS,Mosto concentrado,384200,1988
DERIVADOS,Mosto concentrado,732470,1989
DERIVADOS,Mosto concentrado,1098250,1990
DERIVADOS,Mosto concentrado,921400,1991
DERIVADOS,Mosto concentrado,288900,1992
DERIVADOS,Mosto concentrado,355100,1993
DERIVADOS,Mosto concentrado,335500,1994
DERIVADOS,Mosto concentrado,265000,1995
DERIVADOS,Mosto concentrado,292000,1996
DERIVADOS,Mosto concentrado,490000,1997
DERIVADOS,Mosto concentrado,381000,1998
DERIVADOS,Mosto concentrado,411354,1999
DERIVADOS,Mosto concentrado,0,2000
DERIVADOS,Mosto concentrado,0,2001
DERIVADOS,Mosto concentrado,0,2002
DERIVADOS,Mosto concentrado,0,2003
DERIVADOS,Mosto concentrado,0,2004
DERIVADOS,Mosto concentrado,83116,2005
DERIVADOS,Mosto concentrado,0,2006
DERIVADOS,Mosto concentrado,110000,2007
DERIVADOS,Mosto concentrado,0,2008
DERIVADOS,Mosto concentrado,0,2009
DERIVADOS,Mosto concentrado,0,2010
DERIVADOS,Mosto concentrado,0,2011
DERIVADOS,Mosto concentrado,0,2012
DERIVADOS,Mosto concentrado,0,2013
DERIVADOS,Mosto concentrado,0,2014
DERIVADOS,Mosto concentrado,0,2015
DERIVADOS,Mosto concentrado,0,2016
DERIVADOS,Mosto concentrado,0,2017
DERIVADOS,Mosto concentrado,0,2018
DERIVADOS,Mosto concentrado,0,2019
DERIVADOS,Mosto concentrado,0,2020
DERIVADOS,Mosto concentrado,0,2021
DERIVADOS,Mosto concentrado,0,2022
DERIVADOS,Mosto concentrado,0,2023
DERIVADOS,Mosto concentrado,0,2024
DERIVADOS,Mosto de uva com bagaço,0,1970
DERIVADOS,Mosto de uva com bagaço,0,1971
DERIVADOS,Mosto de uva com bagaço,0,1972
DERIVADOS,Mosto de uva com bagaço,0,1973
DERIVADOS,Mosto de uva com bagaço,0,1974
DERIVADOS,Mosto de uva com bagaço,0,1975
DERIVADOS,Mosto de uva com bagaço,0,1976
DERIVADOS,Mosto de uva com bagaço,0,1977
DERIVADOS,Mosto de uva com bagaço,0,1978
DERIVADOS,Mosto de uva com bagaço,0,1979
DERIVADOS,Mosto de uva com bagaço,0,1980
DERIVADOS,Mosto de uva com bagaço,0,1981
DERIVADOS,Mosto de uva com bagaço,0,1982
DERIVADOS,Mosto de uva com bagaço,0,1983
DERIVADOS,Mosto de uva com bagaço,0,1984
DERIVADOS,Mosto de uva com bagaço,0,1985
DERIVADOS,Mosto de uva com bagaço,0,1986
DERIVADOS,Mosto de uva com bagaço,0,1987
DERIVADOS,Mosto de uva com bagaço,0,1988
DERIVADOS,Mosto de uva com bagaço,0,1989
DERIVADOS,Mosto de uva com bagaço,0,1990
DERIVADOS,Mosto de uva com bagaço,0,1991
DERIVADOS,Mosto de uva com bagaço,0,1992
DERIVADOS,Mosto de uva com bagaço,0,1993
DERIVADOS,Mosto de uva com bagaço,0,1994
DERIVADOS,Mosto de uva com bagaço,0,1995
DERIVADOS,Mosto de uva com bagaço,0,1996
DERIVADOS,Mosto de uva com bagaço,0,1997
DERIVADOS,Mosto de uva com bagaço,0,1998
DERIVADOS,Mosto de uva com bagaço,0,1999
DERIVADOS,Mosto de uva com bagaço,0,2000
DERIVADOS,Mosto de uva com bagaço,0,2001
DERIVADOS,Mosto de uva com bagaço,0,2002
DERIVADOS,Mosto de uva com bagaço,0,2003
DERIVADOS,Mosto de uva com bagaço,0,2004
DERIVADOS,Mosto de uva com bagaço,0,2005
DERIVADOS,Mosto de uva com bagaço,0,2006
DERIVADOS,Mosto de uva com bagaço,0,2007
DERIVADOS,Mosto de uva com bagaço,0,2008
DERIVADOS,Mosto de uva com bagaço,0,2009
DERIVADOS,Mosto de uva com bagaço,0,2010
DERIVADOS,Mosto de uva com bagaço,1037600,2011
DERIVADOS,Mosto de uva com bagaço,0,2012
DERIVADOS,Mosto de uva com bagaço,0,2013
DERIVADOS,Mosto de uva com bagaço,0,2014
DERIVADOS,Mosto de uva com bagaço,0,2015
DERIVADOS,Mosto de uva com bagaço,0,2016
DERIVADOS,Mosto de uva com bagaço,772110,2017
DERIVADOS,Mosto de uva com bagaço,0,2018
DERIVADOS,Mosto de uva com bagaço,645816,2019
DERIVADOS,Mosto de uva com bagaço,3078256,2020
DERIVADOS,Mosto de uva com bagaço,618764,2021
DERIVADOS,Mosto de uva com bagaço,0,2022
DERIVADOS,Mosto de uva com bagaço,7784,2023
DERIVADOS,Mosto de uva com bagaço,0,2024
DERIVADOS,Mosto dessulfitado,0,1970
DERIVADOS,Mosto dessulfitado,0,1971
DERIVADOS,Mosto dessulfitado,0,1972
DERIVADOS,Mosto dessulfitado,0,1973
DERIVADOS,Mosto dessulfitado,0,1974
DERIVADOS,Mosto dessulfitado,0,1975
DERIVADOS,Mosto dessulfitado,0,1976
DERIVADOS,Mosto dessulfitado,0,1977
DERIVADOS,Mosto dessulfitado,0,1978
DERIVADOS,Mosto dessulfitado,0,1979
DERIVADOS,Mosto dessulfitado,0,1980
DERIVADOS,Mosto dessulfitado,0,1981
DERIVADOS,Mosto dessulfitado,0,1982
DERIVADOS,Mosto dessulfitado,0,1983
DERIVADOS,Mosto dessulfitado,0,1984
DERIVADOS,Mosto dessulfitado,0,1985
DERIVADOS,Mosto dessulfitado,0,1986
DERIVADOS,Mosto dessulfitado,0,1987
DERIVADOS,Mosto dessulfitado,0,1988
DERIVADOS,Mosto dessulfitado,0,1989
DERIVADOS,Mosto dessulfitado,0,1990
DERIVADOS,Mosto dessulfitado,0,1991
DERIVADOS,Mosto dessulfitado,0,1992
DERIVADOS,Mosto dessulfitado,0,1993
DERIVADOS,Mosto dessulfitado,0,1994
DERIVADOS,Mosto dessulfitado,0,1995
DERIVADOS,Mosto dessulfitado,0,1996
DERIVADOS,Mosto dessulfitado,0,1997
DERIVADOS,Mosto dessulfitado,0,1998
DERIVADOS,Mosto dessulfitado,0,1999
DERIVADOS,Mosto dessulfitado,0,2000
DERIVADOS,Mosto dessulfitado,0,2001
DERIVADOS,Mosto dessulfitado,0,2002
DERIVADOS,Mosto dessulfitado,0,2003
DERIVADOS,Mosto dessulfitado,0,2004
DERIVADOS,Mosto dessulfitado,0,2005
DERIVADOS,Mosto dessulfitado,0,2006
DERIVADOS,Mosto dessulfitado,0,2007
DERIVADOS,Mosto dessulfitado,0,2008
DERIVADOS,Mosto dessulfitado,0,2009
DERIVADOS,Mosto dessulfitado,0,2010
DERIVADOS,Mosto dessulfitado,0,2011
DERIVADOS,Mosto dessulfitado,0,2012
DERIVADOS,Mosto dessulfitado,0,2013
DERIVADOS,Mosto dessulfitado,0,2014
DERIVADOS,Mosto dessulfitado,0,2015
DERIVADOS,Mosto dessulfitado,0,2016
DERIVADOS,Mosto dessulfitado,0,2017
DERIVADOS,Mosto dessulfitado,0,2018
DERIVADOS,Mosto dessulfitado,1000,2019
DERIVADOS,Mosto dessulfitado,5000,2020
DERIVADOS,Mosto dessulfitado,1532000,2021
DERIVADOS,Mosto dessulfitado,0,2022
DERIVADOS,Mosto dessulfitado,0,2023
DERIVADOS,Mosto dessulfitado,0,2024
DERIVADOS,Mosto parcialmente fermentado,0,1970
DERIVADOS,Mosto parcialmente fermentado,0,1971
DERIVADOS,Mosto parcialmente fermentado,0,1972
DERIVADOS,Mosto parcialmente fermentado,0,1973
DERIVADOS,Mosto parcialmente fermentado,0,1974
DERIVADOS,Mosto parcialmente fermentado,0,1975
DERIVADOS,Mosto parcialmente fermentado,0,1976
DERIVADOS,Mosto parcialmente fermentado,0,1977
DERIVADOS,Mosto parcialmente fermentado,0,1978
DERIVADOS,Mosto parcialmente fermentado,0,1979
DERIVADOS,Mosto parcialmente fermentado,0,1980
DERIVADOS,Mosto parcialmente fermentado,0,1981
DERIVADOS,Mosto parcialmente fermentado,0,1982
DERIVADOS,Mosto parcialmente fermentado,0,1983
DERIVADOS,Mosto parcialmente fermentado,0,1984
DERIVADOS,Mosto parcialmente fermentado,0,1985
DERIVADOS,Mosto parcialmente fermentado,0,1986
DERIVADOS,Mosto parcialmente fermentado,0,1987
DERIVADOS,Mosto parcialmente fermentado,0,1988
DERIVADOS,Mosto parcialmente fermentado,0,1989
DERIVADOS,Mosto parcialmente fermentado,0,1990
DERIVADOS,Mosto parcialmente fermentado,0,1991
DERIVADOS,Mosto parcialmente fermentado,0,1992
DERIVADOS,Mosto parcialmente fermentado,0,1993
DERIVADOS,Mosto parcialmente fermentado,0,1994
DERIVADOS,Mosto parcialmente fermentado,0,1995
DERIVADOS,Mosto parcialmente fermentado,0,1996
DERIVADOS,Mosto parcialmente fermentado,0,1997
DERIVADOS,Mosto parcialmente fermentado,0,1998
DERIVADOS,Mosto parcialmente fermentado,0,1999
DERIVADOS,Mosto parcialmente fermentado,0,2000
DERIVADOS,Mosto parcialmente fermentado,0,2001
DERIVADOS,Mosto parcialmente fermentado,0,2002
DERIVADOS,Mosto parcialmente fermentado,0,2003
DERIVADOS,Mosto parcialmente fermentado,0,2004
DERIVADOS,Mosto parcialmente fermentado,0,2005
DERIVADOS,Mosto parcialmente fermentado,0,2006
DERIVADOS,Mosto parcialmente fermentado,0,2007
DERIVADOS,Mosto parcialmente fermentado,0,2008
DERIVADOS,Mosto parcialmente fermentado,0,2009
DERIVADOS,Mosto parcialmente fermentado,0,2010
DERIVADOS,Mosto parcialmente fermentado,0,2011
DERIVADOS,Mosto parcialmente fermentado,0,2012
DERIVADOS,Mosto parcialmente fermentado,0,2013
DERIVADOS,Mosto parcialmente fermentado,0,2014
DERIVADOS,Mosto parcialmente fermentado,0,2015
DERIVADOS,Mosto parcialmente fermentado,0,2016
DERIVADOS,Mosto parcialmente fermentado,0,2017
DERIVADOS,Mosto parcialmente fermentado,0,2018
DERIVADOS,Mosto parcialmente fermentado,0,2019
DERIVADOS,Mosto parcialmente fermentado,0,2020
DERIVADOS,Mosto parcialmente fermentado,543510,2021
DERIVADOS,Mosto parcialmente fermentado,0,2022
DERIVADOS,Mosto parcialmente fermentado,0,2023
DERIVADOS,Mosto parcialmente fermentado,0,2024
DERIVADOS,Mosto simples,7170736,1970
DERIVADOS,Mosto simples,7646774,1971
DERIVADOS,Mosto simples,6051822,1972
DERIVADOS,Mosto simples,21779327,1973
DERIVADOS,Mosto simples,41346735,1974
DERIVADOS,Mosto simples,48185206,1975
DERIVADOS,Mosto simples,18220527,1976
DERIVADOS,Mosto simples,22097156,1977
DERIVADOS,Mosto simples,40052456,1978
DERIVADOS,Mosto simples,34318456,1979
DERIVADOS,Mosto simples,37553414,1980
DERIVADOS,Mosto simples,48762185,1981
DERIVADOS,Mosto simples,37506770,1982
DERIVADOS,Mosto simples,27314628,1983
DERIVADOS,Mosto simples,17331744,1984
DERIVADOS,Mosto simples,10637557,1985
DERIVADOS,Mosto simples,7031320,1986
DERIVADOS,Mosto simples,7821040,1987
DERIVADOS,Mosto simples,16544460,1988
DERIVADOS,Mosto simples,8141100,1989
DERIVADOS,Mosto simples,13307690,1990
DERIVADOS,Mosto simples,17407568,1991
DERIVADOS,Mosto simples,27491540,1992
DERIVADOS,Mosto simples,17218000,1993
DERIVADOS,Mosto simples,10972700,1994
DERIVADOS,Mosto simples,20917600,1995
DERIVADOS,Mosto simples,12111372,1996
DERIVADOS,Mosto simples,19066000,1997
DERIVADOS,Mosto simples,11046570,1998
DERIVADOS,Mosto simples,14359734,1999
DERIVADOS,Mosto simples,16192018,2000
DERIVADOS,Mosto simples,6977231,2001
DERIVADOS,Mosto simples,12875000,2002
DERIVADOS,Mosto simples,13172480,2003
DERIVADOS,Mosto simples,26067525,2004
DERIVADOS,Mosto simples,22429791,2005
DERIVADOS,Mosto simples,25903812,2006
DERIVADOS,Mosto simples,37558010,2007
DERIVADOS,Mosto simples,53683415,2008
DERIVADOS,Mosto simples,53418555,2009
DERIVADOS,Mosto simples,45912040,2010
DERIVADOS,Mosto simples,77285998,2011
DERIVADOS,Mosto simples,93341575,2012
DERIVADOS,Mosto simples,58517506,2013
DERIVADOS,Mosto simples,57582195,2014
DERIVADOS,Mosto simples,100911592,2015
DERIVADOS,Mosto simples,49770993,2016
DERIVADOS,Mosto simples,101010116,2017
DERIVADOS,Mosto simples,88910980,2018
DERIVADOS,Mosto simples,135614344,2019
DERIVADOS,Mosto simples,80355474,2020
DERIVADOS,Mosto simples,153579926,2021
DERIVADOS,Mosto simples,126048241,2022
DERIVADOS,Mosto simples,157848983,2023
DERIVADOS,Mosto simples,0,2024
DERIVADOS,Néctar de uva,0,1970
DERIVADOS,Néctar de uva,0,1971
DERIVADOS,Néctar de uva,0,1972
DERIVADOS,Néctar de uva,0,1973
DERIVADOS,Néctar de uva,0,1974
DERIVADOS,Néctar de uva,0,1975
DERIVADOS,Néctar de uva,0,1976
DERIVADOS,Néctar de uva,0,1977
DERIVADOS,Néctar de uva,0,1978
DERIVADOS,Néctar de uva,0,1979
DERIVADOS,Néctar de uva,0,1980
DERIVADOS,Néctar de uva,0,1981
DERIVADOS,Néctar de uva,0,1982
DERIVADOS,Néctar de uva,0,1983
DERIVADOS,Néctar de uva,0,1984
DERIVADOS,Néctar de uva,0,1985
DERIVADOS,Néctar de uva,0,1986
DERIVADOS,Néctar de uva,0,1987
DERIVADOS,Néctar de uva,0,1988
DERIVADOS,Néctar de uva,0,1989
DERIVADOS,Néctar de uva,0,1990
DERIVADOS,Néctar de uva,0,1991
DERIVADOS,Néctar de uva,0,1992
DERIVADOS,Néctar de uva,0,1993
DERIVADOS,Néctar de uva,0,1994
DERIVADOS,Néctar de uva,0,1995
DERIVADOS,Néctar de uva,0,1996
DERIVADOS,Néctar de uva,0,1997
DERIVADOS,Néctar de uva,0,1998
DERIVADOS,Néctar de uva,0,1999
DERIVADOS,Néctar de uva,0,2000
DERIVADOS,Néctar de uva,0,2001
DERIVADOS,Néctar de uva,0,2002
DERIVADOS,Néctar de uva,0,2003
DERIVADOS,Néctar de uva,0,2004
DERIVADOS,Néctar de uva,0,2005
DERIVADOS,Néctar de uva,0,2006
DERIVADOS,Néctar de uva,0,2007
DERIVADOS,Néctar de uva,0,2008
DERIVADOS,Néctar de uva,0,2009
DERIVADOS,Néctar de uva,0,2010
DERIVADOS,Néctar de uva,0,2011
DERIVADOS,Néctar de uva,0,2012
DERIVADOS,Néctar de uva,10000,2013
DERIVADOS,Néctar de uva,1140,2014
DERIVADOS,Néctar de uva,1000,2015
DERIVADOS,Néctar de uva,0,2016
DERIVADOS,Néctar de uva,3000,2017
DERIVADOS,Néctar de uva,0,2018
DERIVADOS,Néctar de uva,32519,2019
DERIVADOS,Néctar de uva,46000,2020
DERIVADOS,Néctar de uva,18187,2021
DERIVADOS,Néctar de uva,0,2022
DERIVADOS,Néctar de uva,70976,2023
DERIVADOS,Néctar de uva,0,2024
DERIVADOS,Outros derivados,0,1970
DERIVADOS,Outros derivados,0,1971
DERIVADOS,Outros derivados,0,1972
DERIVADOS,Outros derivados,0,1973
DERIVADOS,Outros derivados,0,1974
DERIVADOS,Outros derivados,0,1975
DERIVADOS,Outros derivados,0,1976
DERIVADOS,Outros derivados,0,1977
DERIVADOS,Outros derivados,0,1978
DERIVADOS,Outros derivados,0,1979
DERIVADOS,Outros derivados,0,1980
DERIVADOS,Outros derivados,0,1981
DERIVADOS,Outros derivados,0,1982
DERIVADOS,Outros derivados,0,1983
DERIVADOS,Outros derivados,0,1984
DERIVADOS,Outros derivados,0,1985
DERIVADOS,Outros derivados,0,1986
DERIVADOS,Outros derivados,0,1987
DERIVADOS,Outros derivados,0,1988
DERIVADOS,Outros derivados,0,1989
DERIVADOS,Outros derivados,0,1990
DERIVADOS,Outros derivados,0,1991
DERIVADOS,Outros derivados,0,1992
DERIVADOS,Outros derivados,0,1993
DERIVADOS,Outros derivados,0,1994
DERIVADOS,Outros derivados,0,1995
DERIVADOS,Outros derivados,0,1996
DERIVADOS,Outros derivados,0,1997
DERIVADOS,Outros derivados,0,1998
DERIVADOS,Outros derivados,0,1999
DERIVADOS,Outros derivados,0,2000
DERIVADOS,Outros derivados,0,2001
DERIVADOS,Outros derivados,0,2002
DERIVADOS,Outros derivados,0,2003
DERIVADOS,Outros derivados,0,2004
DERIVADOS,Outros derivados,0,2005
DERIVADOS,Outros derivados,0,2006
DERIVADOS,Outros derivados,0,2007
DERIVADOS,Outros derivados,0,2008
DERIVADOS,Outros derivados,0,2009
DERIVADOS,Outros derivados,0,2010
DERIVADOS,Outros derivados,0,2011
DERIVADOS,Outros derivados,0,2012
DERIVADOS,Outros derivados,0,2013
DERIVADOS,Outros derivados,0,2014
DERIVADOS,Outros derivados,0,2015
DERIVADOS,Outros derivados,0,2016
DERIVADOS,Outros derivados,0,2017
DERIVADOS,Outros derivados,0,2018
DERIVADOS,Outros derivados,0,2019
DERIVADOS,Outros derivados,0,2020
DERIVADOS,Outros derivados,322,2021
DERIVADOS,Outros derivados,247228,2022
DERIVADOS,Outros derivados,652301,2023
DERIVADOS,Outros derivados,0,2024
DERIVADOS,Pisco,0,1970
DERIVADOS,Pisco,0,1971
DERIVADOS,Pisco,0,1972
DERIVADOS,Pisco,0,1973
DERIVADOS,Pisco,0,1974
DERIVADOS,Pisco,0,1975
DERIVADOS,Pisco,0,1976
DERIVADOS,Pisco,0,1977
DERIVADOS,Pisco,0,1978
DERIVADOS,Pisco,0,1979
DERIVADOS,Pisco,0,1980
DERIVADOS,Pisco,0,1981
DERIVADOS,Pisco,0,1982
DERIVADOS,Pisco,0,1983
DERIVADOS,Pisco,0,1984
DERIVADOS,Pisco,0,1985
DERIVADOS,Pisco,0,1986
DERIVADOS,Pisco,0,1987
DERIVADOS,Pisco,0,1988
DERIVADOS,Pisco,0,1989
DERIVADOS,Pisco,0,1990
DERIVADOS,Pisco,0,1991
DERIVADOS,Pisco,0,1992
DERIVADOS,Pisco,0,1993
DERIVADOS,Pisco,0,1994
DERIVADOS,Pisco,0,1995
DERIVADOS,Pisco,0,1996
DERIVADOS,Pisco,0,1997
DERIVADOS,Pisco,0,1998
DERIVADOS,Pisco,0,1999
DERIVADOS,Pisco,0,2000
DERIVADOS,Pisco,0,2001
DERIVADOS,Pisco,0,2002
DERIVADOS,Pisco,0,2003
DERIVADOS,Pisco,0,2004
DERIVADOS,Pisco,0,2005
DERIVADOS,Pisco,0,2006
DERIVADOS,Pisco,0,2007
DERIVADOS,Pisco,0,2008
DERIVADOS,Pisco,0,2009
DERIVADOS,Pisco,0,2010
DERIVADOS,Pisco,0,2011
DERIVADOS,Pisco,0,2012
DERIVADOS,Pisco,0,2013
DERIVADOS,Pisco,0,2014
DERIVADOS,Pisco,0,2015
DERIVADOS,Pisco,0,2016
DERIVADOS,Pisco,0,2017
DERIVADOS,Pisco,0,2018
DERIVADOS,Pisco,3372,2019
DERIVADOS,Pisco,1000,2020
DERIVADOS,Pisco,0,2021
DERIVADOS,Pisco,0,2022
